,State,Season,Week,Percent_P_I,Num_Influenza_Deaths,Num_Pneumonia_Deaths,Total_Deaths,Percent_Complete,Calendar_Year
5990,Iowa,2018-19,34,5.8,0,34,582,1.0,2019
5991,Iowa,2018-19,35,5.6,0,30,540,0.955,2019
5992,Iowa,2018-19,36,5.3,0,30,564,0.997,2019
5993,Iowa,2018-19,37,6.3,0,36,574,1.0,2019
5994,Iowa,2018-19,38,4.8,0,26,543,0.96,2019
5995,Iowa,2018-19,39,5.7,0,32,566,1.0,2019
5996,Iowa,2019-20,40,5.2,1,31,616,1.0,2019
5997,Iowa,2019-20,41,6.4,0,38,590,1.0,2019
5998,Iowa,2019-20,42,6.5,0,39,601,1.0,2019
5999,Iowa,2019-20,43,6.3,1,37,606,1.0,2019
6000,Iowa,2019-20,44,5.0,0,31,615,1.0,2019
6001,Iowa,2019-20,45,6.0,1,35,602,1.0,2019
6002,Iowa,2019-20,46,6.0,2,35,619,1.0,2019
6003,Iowa,2019-20,47,6.9,0,44,638,1.0,2019
6004,Iowa,2019-20,48,7.2,0,40,559,0.988,2019
6005,Iowa,2019-20,49,5.7,3,34,649,1.0,2019
6006,Iowa,2019-20,50,7.5,4,42,611,1.0,2019
6007,Iowa,2019-20,51,5.8,1,36,636,1.0,2019
6008,Iowa,2019-20,52,5.8,1,36,641,1.0,2019
6009,Iowa,2019-20,1,5.7,3,35,661,1.0,2020
6010,Iowa,2019-20,2,7.6,1,48,648,1.0,2020
6011,Iowa,2019-20,3,8.5,1,52,626,1.0,2020
6012,Iowa,2019-20,4,10.2,5,60,636,1.0,2020
6013,Iowa,2019-20,5,9.1,2,54,616,1.0,2020
6014,Iowa,2019-20,6,7.1,3,42,638,1.0,2020
6015,Iowa,2019-20,7,7.5,6,39,599,1.0,2020
6016,Iowa,2019-20,8,8.3,6,47,635,1.0,2020
6017,Iowa,2019-20,9,7.0,8,37,643,1.0,2020
6018,Iowa,2019-20,10,9.5,14,42,587,1.0,2020
6019,Iowa,2019-20,11,11.1,17,46,569,1.0,2020
6020,Iowa,2019-20,12,9.2,13,28,446,0.789,2020
6021,Kansas,2012-13,1,7.7,3,31,442,0.8809999999999999,2013
6022,Kansas,2012-13,2,10.3,8,56,621,1.0,2013
6023,Kansas,2012-13,3,14.1,15,74,633,1.0,2013
6024,Kansas,2012-13,4,12.3,8,65,594,1.0,2013
6025,Kansas,2012-13,5,12.4,12,62,596,1.0,2013
6026,Kansas,2012-13,6,8.5,1,46,553,1.0,2013
6027,Kansas,2012-13,7,10.5,3,53,531,1.0,2013
6028,Kansas,2012-13,8,9.4,4,47,541,1.0,2013
6029,Kansas,2012-13,9,8.3,5,40,542,1.0,2013
6030,Kansas,2012-13,10,9.7,5,49,554,1.0,2013
6031,Kansas,2012-13,11,7.8,1,37,489,0.9740000000000001,2013
6032,Kansas,2012-13,12,8.0,2,36,475,0.946,2013
6033,Kansas,2012-13,13,6.6,0,32,482,0.96,2013
6034,Kansas,2012-13,14,6.6,0,35,533,1.0,2013
6035,Kansas,2012-13,15,5.3,0,24,453,0.902,2013
6036,Kansas,2012-13,16,3.6,0,17,466,0.9279999999999999,2013
6037,Kansas,2012-13,17,10.4,0,43,414,0.825,2013
6038,Kansas,2012-13,18,3.7,0,16,436,0.8690000000000001,2013
6039,Kansas,2012-13,19,4.6,0,22,475,0.946,2013
6040,Kansas,2012-13,20,7.0,0,29,417,0.831,2013
6041,Kansas,2012-13,21,7.6,0,35,462,0.92,2013
6042,Kansas,2012-13,22,8.4,0,37,441,0.879,2013
6043,Kansas,2012-13,23,7.8,0,37,474,0.9440000000000001,2013
6044,Kansas,2012-13,24,7.4,0,34,457,0.91,2013
6045,Kansas,2012-13,25,8.4,0,38,452,0.9,2013
6046,Kansas,2012-13,26,4.8,0,20,419,0.835,2013
6047,Kansas,2012-13,27,5.8,0,27,466,0.9279999999999999,2013
6048,Kansas,2012-13,28,7.5,0,34,453,0.902,2013
6049,Kansas,2012-13,29,5.2,0,23,442,0.8809999999999999,2013
6050,Kansas,2012-13,30,5.4,0,25,460,0.9159999999999999,2013
6051,Kansas,2012-13,31,6.9,0,31,448,0.892,2013
6052,Kansas,2012-13,32,8.2,0,37,450,0.8959999999999999,2013
6053,Kansas,2012-13,33,8.1,0,32,394,0.785,2013
6054,Kansas,2012-13,34,6.9,0,34,490,0.976,2013
6055,Kansas,2012-13,35,7.4,0,34,458,0.912,2013
6056,Kansas,2012-13,36,8.9,0,42,472,0.94,2013
6057,Kansas,2012-13,37,7.3,0,31,422,0.841,2013
6058,Kansas,2012-13,38,8.1,0,38,467,0.93,2013
6059,Kansas,2012-13,39,7.5,0,35,466,0.9279999999999999,2013
6060,Kansas,2013-14,40,7.5,0,36,479,0.9540000000000001,2013
6061,Kansas,2013-14,41,5.9,0,30,507,1.0,2013
6062,Kansas,2013-14,42,9.3,0,48,514,1.0,2013
6063,Kansas,2013-14,43,7.4,0,35,473,0.9420000000000001,2013
6064,Kansas,2013-14,44,8.0,0,38,474,0.9440000000000001,2013
6065,Kansas,2013-14,45,7.9,1,36,471,0.938,2013
6066,Kansas,2013-14,46,7.8,0,37,472,0.94,2013
6067,Kansas,2013-14,47,9.5,1,43,464,0.924,2013
6068,Kansas,2013-14,48,6.6,0,31,469,0.934,2013
6069,Kansas,2013-14,49,8.1,0,39,484,0.9640000000000001,2013
6070,Kansas,2013-14,50,9.6,0,50,519,1.0,2013
6071,Kansas,2013-14,51,5.6,1,26,481,0.958,2013
6072,Kansas,2013-14,52,9.1,2,47,537,1.0,2013
6073,Kansas,2013-14,1,7.1,4,35,553,1.0,2014
6074,Kansas,2013-14,2,9.8,7,46,541,1.0,2014
6075,Kansas,2013-14,3,10.4,5,53,558,1.0,2014
6076,Kansas,2013-14,4,8.5,4,39,504,1.0,2014
6077,Kansas,2013-14,5,8.4,1,42,509,1.0,2014
6078,Kansas,2013-14,6,10.4,7,47,521,1.0,2014
6079,Kansas,2013-14,7,9.4,2,49,542,1.0,2014
6080,Kansas,2013-14,8,8.7,1,44,520,1.0,2014
6081,Kansas,2013-14,9,8.2,3,37,490,0.976,2014
6082,Kansas,2013-14,10,9.6,0,49,512,1.0,2014
6083,Kansas,2013-14,11,8.6,2,42,514,1.0,2014
6084,Kansas,2013-14,12,8.3,0,43,516,1.0,2014
6085,Kansas,2013-14,13,8.4,2,41,513,1.0,2014
6086,Kansas,2013-14,14,10.4,1,52,509,1.0,2014
6087,Kansas,2013-14,15,7.6,0,42,550,1.0,2014
6088,Kansas,2013-14,16,8.4,0,43,511,1.0,2014
6089,Kansas,2013-14,17,9.8,1,47,488,0.972,2014
6090,Kansas,2013-14,18,6.5,0,28,429,0.855,2014
6091,Kansas,2013-14,19,7.1,0,34,476,0.948,2014
6092,Kansas,2013-14,20,5.9,0,29,491,0.978,2014
6093,Kansas,2013-14,21,8.3,0,40,484,0.9640000000000001,2014
6094,Kansas,2013-14,22,7.8,1,34,449,0.894,2014
6095,Kansas,2013-14,23,6.7,1,27,417,0.831,2014
6096,Kansas,2013-14,24,7.0,1,31,454,0.904,2014
6097,Kansas,2013-14,25,8.1,0,38,469,0.934,2014
6098,Kansas,2013-14,26,5.8,0,27,468,0.932,2014
6099,Kansas,2013-14,27,6.6,0,30,458,0.912,2014
6100,Kansas,2013-14,28,7.8,0,39,499,0.9940000000000001,2014
6101,Kansas,2013-14,29,6.6,0,30,458,0.912,2014
6102,Kansas,2013-14,30,6.2,0,29,467,0.93,2014
6103,Kansas,2013-14,31,6.2,0,30,482,0.96,2014
6104,Kansas,2013-14,32,6.8,0,32,469,0.934,2014
6105,Kansas,2013-14,33,4.9,0,22,445,0.8859999999999999,2014
6106,Kansas,2013-14,34,6.0,0,28,464,0.924,2014
6107,Kansas,2013-14,35,8.2,0,40,487,0.97,2014
6108,Kansas,2013-14,36,5.8,0,27,465,0.9259999999999999,2014
6109,Kansas,2013-14,37,8.2,0,40,488,0.972,2014
6110,Kansas,2013-14,38,7.5,0,37,496,0.988,2014
6111,Kansas,2013-14,39,5.7,0,27,471,0.938,2014
6112,Kansas,2014-15,40,6.0,0,29,480,0.956,2014
6113,Kansas,2014-15,41,4.8,0,22,459,0.914,2014
6114,Kansas,2014-15,42,4.3,0,21,492,0.98,2014
6115,Kansas,2014-15,43,8.5,0,43,505,1.0,2014
6116,Kansas,2014-15,44,9.1,0,42,460,0.9159999999999999,2014
6117,Kansas,2014-15,45,6.3,0,32,512,1.0,2014
6118,Kansas,2014-15,46,6.1,0,31,510,1.0,2014
6119,Kansas,2014-15,47,5.8,1,28,497,0.99,2014
6120,Kansas,2014-15,48,4.9,0,25,509,1.0,2014
6121,Kansas,2014-15,49,5.6,0,28,501,0.998,2014
6122,Kansas,2014-15,50,7.8,1,39,510,1.0,2014
6123,Kansas,2014-15,51,8.8,6,40,520,1.0,2014
6124,Kansas,2014-15,52,8.5,7,38,527,1.0,2014
6125,Kansas,2014-15,53,11.1,16,48,578,1.0,2014
6126,Kansas,2014-15,1,10.6,14,52,622,1.0,2015
6127,Kansas,2014-15,2,10.7,18,50,635,1.0,2015
6128,Kansas,2014-15,3,12.0,12,57,576,1.0,2015
6129,Kansas,2014-15,4,11.8,14,51,553,1.0,2015
6130,Kansas,2014-15,5,10.0,11,50,609,1.0,2015
6131,Kansas,2014-15,6,10.1,4,51,543,1.0,2015
6132,Kansas,2014-15,7,10.4,2,54,537,1.0,2015
6133,Kansas,2014-15,8,10.4,2,53,527,1.0,2015
6134,Kansas,2014-15,9,9.5,4,49,556,1.0,2015
6135,Kansas,2014-15,10,9.6,3,45,500,0.996,2015
6136,Kansas,2014-15,11,10.4,7,46,510,1.0,2015
6137,Kansas,2014-15,12,6.4,2,34,560,1.0,2015
6138,Kansas,2014-15,13,7.7,2,36,495,0.986,2015
6139,Kansas,2014-15,14,8.9,3,45,537,1.0,2015
6140,Kansas,2014-15,15,7.9,3,36,492,0.98,2015
6141,Kansas,2014-15,16,6.7,0,33,489,0.9740000000000001,2015
6142,Kansas,2014-15,17,6.0,2,26,470,0.9359999999999999,2015
6143,Kansas,2014-15,18,6.8,0,33,483,0.9620000000000001,2015
6144,Kansas,2014-15,19,6.8,1,34,517,1.0,2015
6145,Kansas,2014-15,20,6.3,0,31,490,0.976,2015
6146,Kansas,2014-15,21,6.0,0,28,463,0.922,2015
6147,Kansas,2014-15,22,5.5,0,26,470,0.9359999999999999,2015
6148,Kansas,2014-15,23,7.0,0,38,543,1.0,2015
6149,Kansas,2014-15,24,9.1,1,42,471,0.938,2015
6150,Kansas,2014-15,25,6.4,0,32,501,0.998,2015
6151,Kansas,2014-15,26,6.5,1,31,495,0.986,2015
6152,Kansas,2014-15,27,6.2,0,31,503,1.0,2015
6153,Kansas,2014-15,28,7.0,0,37,526,1.0,2015
6154,Kansas,2014-15,29,5.2,0,26,498,0.992,2015
6155,Kansas,2014-15,30,4.8,0,23,480,0.956,2015
6156,Kansas,2014-15,31,6.2,0,31,504,1.0,2015
6157,Kansas,2014-15,32,4.9,0,24,489,0.9740000000000001,2015
6158,Kansas,2014-15,33,5.5,0,27,489,0.9740000000000001,2015
6159,Kansas,2014-15,34,7.0,0,34,488,0.972,2015
6160,Kansas,2014-15,35,6.0,0,27,451,0.898,2015
6161,Kansas,2014-15,36,7.1,0,34,476,0.948,2015
6162,Kansas,2014-15,37,5.9,0,31,527,1.0,2015
6163,Kansas,2014-15,38,6.3,0,31,496,0.988,2015
6164,Kansas,2014-15,39,6.1,0,28,459,0.914,2015
6165,Kansas,2015-16,40,7.9,0,39,495,0.986,2015
6166,Kansas,2015-16,41,7.4,0,37,499,0.9940000000000001,2015
6167,Kansas,2015-16,42,7.3,0,38,520,1.0,2015
6168,Kansas,2015-16,43,8.4,0,42,500,0.996,2015
6169,Kansas,2015-16,44,6.3,0,31,496,0.988,2015
6170,Kansas,2015-16,45,5.6,0,27,485,0.966,2015
6171,Kansas,2015-16,46,6.6,0,34,517,1.0,2015
6172,Kansas,2015-16,47,6.5,0,32,491,0.978,2015
6173,Kansas,2015-16,48,5.8,0,28,481,0.958,2015
6174,Kansas,2015-16,49,7.8,0,40,515,1.0,2015
6175,Kansas,2015-16,50,8.6,1,43,512,1.0,2015
6176,Kansas,2015-16,51,6.3,0,32,511,1.0,2015
6177,Kansas,2015-16,52,7.1,0,37,518,1.0,2015
6178,Kansas,2015-16,1,6.6,1,37,580,1.0,2016
6179,Kansas,2015-16,2,7.5,0,40,532,1.0,2016
6180,Kansas,2015-16,3,7.9,0,41,521,1.0,2016
6181,Kansas,2015-16,4,5.1,0,24,475,0.946,2016
6182,Kansas,2015-16,5,5.9,1,28,495,0.986,2016
6183,Kansas,2015-16,6,7.5,1,36,495,0.986,2016
6184,Kansas,2015-16,7,8.7,1,45,529,1.0,2016
6185,Kansas,2015-16,8,5.8,2,28,513,1.0,2016
6186,Kansas,2015-16,9,7.1,0,36,504,1.0,2016
6187,Kansas,2015-16,10,7.9,2,37,495,0.986,2016
6188,Kansas,2015-16,11,7.6,3,35,503,1.0,2016
6189,Kansas,2015-16,12,7.0,0,36,517,1.0,2016
6190,Kansas,2015-16,13,8.0,1,42,540,1.0,2016
6191,Kansas,2015-16,14,7.8,2,39,527,1.0,2016
6192,Kansas,2015-16,15,7.8,3,36,498,0.992,2016
6193,Kansas,2015-16,16,7.1,1,34,496,0.988,2016
6194,Kansas,2015-16,17,6.3,2,30,504,1.0,2016
6195,Kansas,2015-16,18,7.6,0,37,486,0.968,2016
6196,Kansas,2015-16,19,7.6,0,39,516,1.0,2016
6197,Kansas,2015-16,20,6.5,0,32,490,0.976,2016
6198,Kansas,2015-16,21,4.8,1,21,454,0.904,2016
6199,Kansas,2015-16,22,6.4,0,27,421,0.8390000000000001,2016
6200,Kansas,2015-16,23,5.2,0,26,497,0.99,2016
6201,Kansas,2015-16,24,5.4,0,27,496,0.988,2016
6202,Kansas,2015-16,25,5.7,0,29,511,1.0,2016
6203,Kansas,2015-16,26,7.6,0,34,448,0.892,2016
6204,Kansas,2015-16,27,6.7,0,34,507,1.0,2016
6205,Kansas,2015-16,28,5.6,0,26,465,0.9259999999999999,2016
6206,Kansas,2015-16,29,4.5,0,22,493,0.982,2016
6207,Kansas,2015-16,30,6.8,0,31,459,0.914,2016
6208,Kansas,2015-16,31,6.8,0,32,469,0.934,2016
6209,Kansas,2015-16,32,4.9,0,23,466,0.9279999999999999,2016
6210,Kansas,2015-16,33,6.4,0,34,528,1.0,2016
6211,Kansas,2015-16,34,4.3,0,21,486,0.968,2016
6212,Kansas,2015-16,35,6.7,0,33,493,0.982,2016
6213,Kansas,2015-16,36,3.2,0,15,473,0.9420000000000001,2016
6214,Kansas,2015-16,37,7.3,1,32,454,0.904,2016
6215,Kansas,2015-16,38,7.8,0,37,474,0.9440000000000001,2016
6216,Kansas,2015-16,39,7.4,0,35,474,0.9440000000000001,2016
6217,Kansas,2016-17,40,6.4,0,31,481,0.958,2016
6218,Kansas,2016-17,41,5.7,0,30,528,1.0,2016
6219,Kansas,2016-17,42,6.0,0,28,463,0.922,2016
6220,Kansas,2016-17,43,4.2,0,21,504,1.0,2016
6221,Kansas,2016-17,44,5.9,0,30,506,1.0,2016
6222,Kansas,2016-17,45,5.7,1,28,510,1.0,2016
6223,Kansas,2016-17,46,6.6,0,36,544,1.0,2016
6224,Kansas,2016-17,47,7.0,0,35,499,0.9940000000000001,2016
6225,Kansas,2016-17,48,4.7,0,26,551,1.0,2016
6226,Kansas,2016-17,49,6.9,0,37,540,1.0,2016
6227,Kansas,2016-17,50,7.2,1,40,569,1.0,2016
6228,Kansas,2016-17,51,8.4,1,46,557,1.0,2016
6229,Kansas,2016-17,52,7.2,4,36,556,1.0,2016
6230,Kansas,2016-17,1,9.7,2,56,598,1.0,2017
6231,Kansas,2016-17,2,6.8,4,36,591,1.0,2017
6232,Kansas,2016-17,3,7.9,5,40,573,1.0,2017
6233,Kansas,2016-17,4,10.6,7,54,577,1.0,2017
6234,Kansas,2016-17,5,9.0,9,42,568,1.0,2017
6235,Kansas,2016-17,6,9.3,13,42,590,1.0,2017
6236,Kansas,2016-17,7,12.9,14,61,582,1.0,2017
6237,Kansas,2016-17,8,13.0,15,62,591,1.0,2017
6238,Kansas,2016-17,9,12.8,17,54,554,1.0,2017
6239,Kansas,2016-17,10,11.5,7,60,584,1.0,2017
6240,Kansas,2016-17,11,8.4,5,43,574,1.0,2017
6241,Kansas,2016-17,12,7.5,3,40,570,1.0,2017
6242,Kansas,2016-17,13,8.8,6,40,522,1.0,2017
6243,Kansas,2016-17,14,6.7,3,31,511,1.0,2017
6244,Kansas,2016-17,15,6.9,3,32,504,1.0,2017
6245,Kansas,2016-17,16,5.8,4,26,516,1.0,2017
6246,Kansas,2016-17,17,6.5,0,32,493,0.982,2017
6247,Kansas,2016-17,18,4.8,0,25,516,1.0,2017
6248,Kansas,2016-17,19,5.9,0,30,507,1.0,2017
6249,Kansas,2016-17,20,7.0,0,31,446,0.888,2017
6250,Kansas,2016-17,21,6.5,0,32,494,0.9840000000000001,2017
6251,Kansas,2016-17,22,6.9,0,31,449,0.894,2017
6252,Kansas,2016-17,23,8.1,0,39,479,0.9540000000000001,2017
6253,Kansas,2016-17,24,5.2,0,23,444,0.884,2017
6254,Kansas,2016-17,25,5.5,0,26,470,0.9359999999999999,2017
6255,Kansas,2016-17,26,6.5,0,32,493,0.982,2017
6256,Kansas,2016-17,27,7.2,0,36,499,0.9940000000000001,2017
6257,Kansas,2016-17,28,7.1,0,37,520,1.0,2017
6258,Kansas,2016-17,29,5.8,0,29,501,0.998,2017
6259,Kansas,2016-17,30,4.8,0,23,481,0.958,2017
6260,Kansas,2016-17,31,4.5,0,20,440,0.877,2017
6261,Kansas,2016-17,32,6.3,0,29,460,0.9159999999999999,2017
6262,Kansas,2016-17,33,4.4,0,22,499,0.9940000000000001,2017
6263,Kansas,2016-17,34,4.2,0,20,471,0.938,2017
6264,Kansas,2016-17,35,5.0,0,25,502,1.0,2017
6265,Kansas,2016-17,36,4.2,0,20,477,0.95,2017
6266,Kansas,2016-17,37,5.9,0,28,473,0.9420000000000001,2017
6267,Kansas,2016-17,38,5.3,1,24,474,0.9440000000000001,2017
6268,Kansas,2016-17,39,4.6,0,23,497,0.99,2017
6269,Kansas,2017-18,40,6.2,0,32,513,1.0,2017
6270,Kansas,2017-18,41,5.1,0,24,469,0.934,2017
6271,Kansas,2017-18,42,6.1,0,33,545,1.0,2017
6272,Kansas,2017-18,43,6.3,2,27,460,0.9159999999999999,2017
6273,Kansas,2017-18,44,7.4,0,42,567,1.0,2017
6274,Kansas,2017-18,45,6.1,1,31,526,1.0,2017
6275,Kansas,2017-18,46,6.4,2,30,497,0.99,2017
6276,Kansas,2017-18,47,5.9,0,31,525,1.0,2017
6277,Kansas,2017-18,48,7.9,0,42,534,1.0,2017
6278,Kansas,2017-18,49,5.0,1,27,559,1.0,2017
6279,Kansas,2017-18,50,6.6,1,35,546,1.0,2017
6280,Kansas,2017-18,51,7.0,6,32,542,1.0,2017
6281,Kansas,2017-18,52,7.7,10,36,601,1.0,2017
6282,Kansas,2017-18,1,9.4,9,51,635,1.0,2018
6283,Kansas,2017-18,2,11.1,19,52,637,1.0,2018
6284,Kansas,2017-18,3,12.5,24,53,614,1.0,2018
6285,Kansas,2017-18,4,11.9,23,53,641,1.0,2018
6286,Kansas,2017-18,5,12.7,22,52,582,1.0,2018
6287,Kansas,2017-18,6,15.2,28,59,572,1.0,2018
6288,Kansas,2017-18,7,13.5,20,68,654,1.0,2018
6289,Kansas,2017-18,8,11.8,14,54,578,1.0,2018
6290,Kansas,2017-18,9,12.6,20,54,588,1.0,2018
6291,Kansas,2017-18,10,10.0,13,43,559,1.0,2018
6292,Kansas,2017-18,11,9.8,7,49,574,1.0,2018
6293,Kansas,2017-18,12,8.4,7,40,558,1.0,2018
6294,Kansas,2017-18,13,9.7,5,48,546,1.0,2018
6295,Kansas,2017-18,14,7.4,2,38,540,1.0,2018
6296,Kansas,2017-18,15,7.8,2,41,549,1.0,2018
6297,Kansas,2017-18,16,5.0,0,25,502,1.0,2018
6298,Kansas,2017-18,17,8.2,1,40,503,1.0,2018
6299,Kansas,2017-18,18,3.4,0,16,467,0.93,2018
6300,Kansas,2017-18,19,4.1,1,20,509,1.0,2018
6301,Kansas,2017-18,20,3.8,0,19,497,0.99,2018
6302,Kansas,2017-18,21,5.1,0,25,487,0.97,2018
6303,Kansas,2017-18,22,6.0,0,31,517,1.0,2018
6304,Kansas,2017-18,23,6.9,0,36,519,1.0,2018
6305,Kansas,2017-18,24,4.5,0,23,509,1.0,2018
6306,Kansas,2017-18,25,6.7,0,32,481,0.958,2018
6307,Kansas,2017-18,26,4.8,0,24,502,1.0,2018
6308,Kansas,2017-18,27,7.1,0,36,505,1.0,2018
6309,Kansas,2017-18,28,4.2,0,19,453,0.902,2018
6310,Kansas,2017-18,29,6.6,0,33,497,0.99,2018
6311,Kansas,2017-18,30,3.7,0,18,481,0.958,2018
6312,Kansas,2017-18,31,4.5,0,21,469,0.934,2018
6313,Kansas,2017-18,32,5.3,0,26,495,0.986,2018
6314,Kansas,2017-18,33,4.1,0,20,488,0.972,2018
6315,Kansas,2017-18,34,4.6,0,22,477,0.95,2018
6316,Kansas,2017-18,35,5.4,0,24,443,0.883,2018
6317,Kansas,2017-18,36,5.5,0,27,488,0.972,2018
6318,Kansas,2017-18,37,6.8,1,33,497,0.99,2018
6319,Kansas,2017-18,38,6.9,0,37,533,1.0,2018
6320,Kansas,2017-18,39,6.4,0,31,486,0.968,2018
6321,Kansas,2018-19,40,6.1,1,31,524,1.0,2018
6322,Kansas,2018-19,41,6.5,1,31,490,0.976,2018
6323,Kansas,2018-19,42,9.5,0,43,455,0.9059999999999999,2018
6324,Kansas,2018-19,43,5.2,0,27,518,1.0,2018
6325,Kansas,2018-19,44,7.2,0,36,503,1.0,2018
6326,Kansas,2018-19,45,6.5,0,33,509,1.0,2018
6327,Kansas,2018-19,46,5.9,0,31,522,1.0,2018
6328,Kansas,2018-19,47,4.8,0,26,538,1.0,2018
6329,Kansas,2018-19,48,7.0,1,38,555,1.0,2018
6330,Kansas,2018-19,49,6.3,1,30,496,0.988,2018
6331,Kansas,2018-19,50,5.8,0,34,588,1.0,2018
6332,Kansas,2018-19,51,5.9,1,32,563,1.0,2018
6333,Kansas,2018-19,52,6.1,1,33,556,1.0,2018
6334,Kansas,2018-19,1,6.9,4,37,598,1.0,2019
6335,Kansas,2018-19,2,8.6,5,44,570,1.0,2019
6336,Kansas,2018-19,3,6.5,4,29,508,1.0,2019
6337,Kansas,2018-19,4,6.6,1,32,497,0.99,2019
6338,Kansas,2018-19,5,7.0,2,38,575,1.0,2019
6339,Kansas,2018-19,6,6.1,2,33,571,1.0,2019
6340,Kansas,2018-19,7,7.8,4,39,551,1.0,2019
6341,Kansas,2018-19,8,7.0,4,37,585,1.0,2019
6342,Kansas,2018-19,9,9.7,10,46,576,1.0,2019
6343,Kansas,2018-19,10,6.9,8,34,605,1.0,2019
6344,Kansas,2018-19,11,7.2,10,32,580,1.0,2019
6345,Kansas,2018-19,12,8.8,9,39,545,1.0,2019
6346,Kansas,2018-19,13,9.1,11,38,540,1.0,2019
6347,Kansas,2018-19,14,7.2,5,34,538,1.0,2019
6348,Kansas,2018-19,15,8.4,5,40,533,1.0,2019
6349,Kansas,2018-19,16,6.0,2,28,497,0.99,2019
6350,Kansas,2018-19,17,5.4,1,26,504,1.0,2019
6351,Kansas,2018-19,18,5.0,0,27,536,1.0,2019
6352,Kansas,2018-19,19,6.4,1,33,531,1.0,2019
6353,Kansas,2018-19,20,5.8,1,29,513,1.0,2019
6354,Kansas,2018-19,21,4.8,0,24,503,1.0,2019
6355,Kansas,2018-19,22,6.0,0,30,496,0.988,2019
6356,Kansas,2018-19,23,5.8,0,30,520,1.0,2019
6357,Kansas,2018-19,24,5.3,0,26,491,0.978,2019
6358,Kansas,2018-19,25,4.8,0,24,496,0.988,2019
6359,Kansas,2018-19,26,4.9,0,27,555,1.0,2019
6360,Kansas,2018-19,27,4.5,1,22,515,1.0,2019
6361,Kansas,2018-19,28,5.3,0,27,513,1.0,2019
6362,Kansas,2018-19,29,6.5,0,32,490,0.976,2019
6363,Kansas,2018-19,30,5.3,0,27,509,1.0,2019
6364,Kansas,2018-19,31,3.7,0,19,508,1.0,2019
6365,Kansas,2018-19,32,5.0,0,25,497,0.99,2019
6366,Kansas,2018-19,33,6.5,0,31,480,0.956,2019
6367,Kansas,2018-19,34,5.1,0,24,474,0.9440000000000001,2019
6368,Kansas,2018-19,35,6.7,0,31,462,0.92,2019
6369,Kansas,2018-19,36,4.1,0,22,542,1.0,2019
6370,Kansas,2018-19,37,4.6,0,23,501,0.998,2019
6371,Kansas,2018-19,38,5.7,0,29,510,1.0,2019
6372,Kansas,2018-19,39,6.0,1,30,521,1.0,2019
6373,Kansas,2019-20,40,4.3,0,22,509,1.0,2019
6374,Kansas,2019-20,41,4.2,0,21,503,1.0,2019
6375,Kansas,2019-20,42,5.3,0,28,526,1.0,2019
6376,Kansas,2019-20,43,3.8,0,21,553,1.0,2019
6377,Kansas,2019-20,44,5.1,1,25,513,1.0,2019
6378,Kansas,2019-20,45,3.9,0,21,538,1.0,2019
6379,Kansas,2019-20,46,4.8,0,26,544,1.0,2019
6380,Kansas,2019-20,47,5.0,0,28,563,1.0,2019
6381,Kansas,2019-20,48,6.1,0,29,478,0.9520000000000001,2019
6382,Kansas,2019-20,49,7.6,2,40,554,1.0,2019
6383,Kansas,2019-20,50,6.6,1,38,587,1.0,2019
6384,Kansas,2019-20,51,6.5,0,35,541,1.0,2019
6385,Kansas,2019-20,52,8.2,2,46,585,1.0,2019
6386,Kansas,2019-20,1,9.8,9,50,603,1.0,2020
6387,Kansas,2019-20,2,7.8,5,40,579,1.0,2020
6388,Kansas,2019-20,3,7.9,8,39,592,1.0,2020
6389,Kansas,2019-20,4,10.0,10,48,579,1.0,2020
6390,Kansas,2019-20,5,8.1,8,37,558,1.0,2020
6391,Kansas,2019-20,6,7.0,8,28,514,1.0,2020
6392,Kansas,2019-20,7,7.3,6,36,576,1.0,2020
6393,Kansas,2019-20,8,8.3,9,39,575,1.0,2020
6394,Kansas,2019-20,9,8.5,13,33,542,1.0,2020
6395,Kansas,2019-20,10,9.2,14,38,563,1.0,2020
6396,Kansas,2019-20,11,10.1,6,44,495,0.986,2020
6397,Kansas,2019-20,12,8.2,15,18,404,0.805,2020
6398,Kentucky,2012-13,1,11.2,3,73,676,0.764,2013
6399,Kentucky,2012-13,2,11.8,13,103,984,1.0,2013
6400,Kentucky,2012-13,3,11.4,7,105,986,1.0,2013
6401,Kentucky,2012-13,4,11.3,9,98,950,1.0,2013
6402,Kentucky,2012-13,5,9.1,2,79,893,1.0,2013
6403,Kentucky,2012-13,6,9.6,5,87,963,1.0,2013
6404,Kentucky,2012-13,7,11.3,1,102,913,1.0,2013
6405,Kentucky,2012-13,8,8.7,3,79,938,1.0,2013
6406,Kentucky,2012-13,9,8.1,0,76,934,1.0,2013
6407,Kentucky,2012-13,10,10.3,5,89,914,1.0,2013
6408,Kentucky,2012-13,11,10.3,5,94,957,1.0,2013
6409,Kentucky,2012-13,12,10.0,4,80,841,0.95,2013
6410,Kentucky,2012-13,13,8.4,4,68,862,0.9740000000000001,2013
6411,Kentucky,2012-13,14,9.3,4,78,886,1.0,2013
6412,Kentucky,2012-13,15,11.0,0,93,849,0.9590000000000001,2013
6413,Kentucky,2012-13,16,8.5,0,72,852,0.963,2013
6414,Kentucky,2012-13,17,8.1,0,69,851,0.961,2013
6415,Kentucky,2012-13,18,7.8,1,61,799,0.903,2013
6416,Kentucky,2012-13,19,8.5,0,71,837,0.946,2013
